2560 17
0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 -0.252164314489789
0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 -0.250044516595229
1 0 0 1 1 0 1 1 0 0 0 0 1 0 0 0 -0.162435638142219
0 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 -0.250978157814706
1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 -0.0571185251270328
1 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 -0.0784123162372531
1 0 0 1 1 0 1 0 1 0 0 0 1 0 0 0 -0.0572297531774988
1 1 0 1 1 0 1 0 1 0 0 0 1 0 0 0 -0.0779524165488972
1 0 1 0 1 0 1 0 1 0 0 0 1 0 0 0 -0.056522167262618
1 0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 -0.0571528554934494
1 1 1 0 1 0 1 0 1 0 0 0 1 0 0 0 -0.0779493041626811
1 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 -0.078791725528795
0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 -0.253308760645948
0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 0 -0.25632104421295
0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 0 -0.251396045157319
0 0 1 0 1 1 1 0 1 0 0 0 1 0 0 0 -0.25309464859607
0 1 1 0 1 1 1 0 1 0 0 0 1 0 0 0 -0.251163300980991
1 0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 -0.0561827451562357
1 0 1 0 1 1 1 0 1 0 0 0 1 0 0 0 -0.055904188212623
1 1 0 0 1 1 1 0 1 0 0 0 1 0 0 0 -0.0781841254267864
1 1 1 0 1 1 1 0 1 0 0 0 1 0 0 0 -0.0782483463844959
0 0 0 1 1 1 1 0 1 0 0 0 1 0 0 0 -0.252942229298624
0 1 0 1 1 1 1 0 1 0 0 0 1 0 0 0 -0.251339100497729
1 0 0 1 1 1 1 0 1 0 0 0 1 0 0 0 -0.0568178926348887
1 1 0 1 1 0 0 1 0 0 0 0 1 0 0 0 -0.202508314936592
1 1 0 1 1 1 1 0 1 0 0 0 1 0 0 0 -0.0783495297682896
0 0 1 1 1 1 1 0 1 0 0 0 1 0 0 0 -0.252949473142247
1 0 1 1 1 1 1 0 1 0 0 0 1 0 0 0 -0.0565544984320491
0 1 1 1 1 1 1 0 1 0 0 0 1 0 0 0 -0.251212771370033
1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 0 -0.078772246339985
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 -0.252954646388992
1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0.0806023515370487
0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 -0.243994050773003
1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0.0859570124266298
0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 -0.252208098851041
0 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 -0.255955509218669
0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 -0.244099683668269
1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0.0811671084582041
1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0.0855718976346
0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 -0.251913791740268
1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0.079588547711173
0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 -0.252286411551139
1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0.0799599634602226
0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 -0.243944661520202
0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 -0.244403551873716
1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0.0853641077206445
1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 -0.200840205742769
1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0.0854441859453526
0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 -0.252185539730512
1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0.0797972268783331
0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 -0.244640284707666
1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0.0850285898901933
0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 -0.252216183266124
0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 -0.244427662319179
1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0.0801592957323856
1 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0.0858342500481014
0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 -0.252157735963345
0 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 -0.251401325503902
1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0.0797252363141572
0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1 -0.252347370831948
1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1 0.0795620551056655
0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 1 -0.244225723950946
0 1 1 1 0 1 0 0 0 1 0 0 0 0 0 1 -0.244228544246693
1 1 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0.086076840918673
1 1 1 1 0 1 0 0 0 1 0 0 0 0 0 1 0.0855909289513581
0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 -0.25198190399211
1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0.0803192996456682
0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1 -0.243409691335951
0 0 0 1 1 1 1 1 0 0 0 0 1 0 0 0 -0.249745000537765
1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0.0866851874741015
0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 -0.251926968265855
0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 1 -0.243458668416646
1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0.080237926486549
1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0.0861645005137677
0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 -0.251855376891986
1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0.0788734907711937
0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 1 -0.251675153827373
1 0 1 0 0 1 1 0 0 1 0 0 0 0 0 1 0.0791011460824679
0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 1 -0.244119185575227
0 1 0 1 1 1 0 1 0 0 0 0 1 0 0 0 -0.25627369310253
0 1 1 0 0 1 1 0 0 1 0 0 0 0 0 1 -0.243737111769521
1 1 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0.0853008246978843
1 1 1 0 0 1 1 0 0 1 0 0 0 0 0 1 0.0857828356347178
0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 -0.251599164869226
1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0.0800687996142952
0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 -0.243446319480721
1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0.0865544737439262
0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 -0.251603896734818
0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 1 -0.24392072632902
1 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0.0790114029086967
0 1 0 1 1 1 1 1 0 0 0 0 1 0 0 0 -0.255837170388016
1 1 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0.085892616214639
0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 -0.25143499055314
1 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0.0799538425421793
0 0 1 1 0 1 1 0 0 1 0 0 0 0 0 1 -0.251483062153383
1 0 1 1 0 1 1 0 0 1 0 0 0 0 0 1 0.0804553261769235
0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 1 -0.243398935915805
0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 1 -0.244151539462805
1 1 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0.0861892178583157
1 1 1 1 0 1 1 0 0 1 0 0 0 0 0 1 0.0849559469906373
0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 -0.252782997802358
1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 -0.163415702273515
1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0.0797998492016518
0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 -0.244120175437371
1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0.0859848908391386
0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 -0.25236385122528
0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 -0.24407581987698
1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0.0798641837500991
1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0.0855718586892042
0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 -0.252162386692696
1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0.0798138825259461
0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 -0.252349886055428
0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 -0.2566067086913
1 1 0 1 1 1 0 1 0 0 0 0 1 0 0 0 -0.202807308476662
1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0.0798536847204756
0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 -0.243689763904551
0 1 1 1 1 0 0 0 0 1 0 0 0 0 0 1 -0.244198858118729
1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0.085313306697245
1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0.0858461868119206
0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 -0.251971528289574
1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0.079501822805578
0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 1 -0.243195014577834
1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0.0860753025755381
0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 1 -0.251770105947835
1 0 0 1 1 1 1 1 0 0 0 0 1 0 0 0 -0.161925946765305
0 1 0 1 1 0 1 0 0 1 0 0 0 0 0 1 -0.243394006077784
1 0 0 1 1 0 1 0 0 1 0 0 0 0 0 1 0.0792034686190894
1 1 0 1 1 0 1 0 0 1 0 0 0 0 0 1 0.0863996430773885
0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 -0.251841032004525
1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0.0798656052570466
0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 1 -0.251643705420247
1 0 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0.0791130893371864
0 1 1 0 1 0 1 0 0 1 0 0 0 0 0 1 -0.24309952046728
0 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 -0.243274508621605
1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0.0865047015280665
1 1 0 1 1 1 1 1 0 0 0 0 1 0 0 0 -0.200776247666481
1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0.0853973443705284
0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 -0.252317548395098
1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0.0799852422675604
0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 -0.244413567331342
1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0.085226442237315
0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 -0.252252026012078
0 1 1 0 1 1 0 0 0 1 0 0 0 0 0 1 -0.24410433439762
1 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0.0800027709411296
1 1 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0.086271447816143
0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 -0.251838636862682
0 0 1 1 1 0 0 1 0 0 0 0 1 0 0 0 -0.251373005710241
1 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0.0799660746419169
0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 -0.251674128265283
1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0.0799908244409614
0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 -0.244024827372051
0 1 1 0 1 1 1 0 0 1 0 0 0 0 0 1 -0.243832485798438
1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0.0858414062645835
1 1 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0.0860098061561154
0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 -0.252207891142263
1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0.0799029214371428
0 1 0 1 1 1 0 0 0 1 0 0 0 0 0 1 -0.244258470537933
0 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 -0.249662669970998
1 1 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0.0854008884015481
0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 1 -0.251578890545251
0 1 0 1 1 1 1 0 0 1 0 0 0 0 0 1 -0.243895554621521
1 0 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0.0792179790244825
1 1 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0.0860220317649536
0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 1 -0.252472129162013
1 0 1 1 1 1 0 0 0 1 0 0 0 0 0 1 0.0794697253085218
0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 1 -0.251563805695269
