39846 18
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -0.252373020022671
0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 -0.252373020022671
0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 -0.252373020022671
0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 -0.252373020022671
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 -0.252373020022671
0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 -0.252373020022671
0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 -0.252373020022671
0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 -0.252373020022671
0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0.252373020022671
0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0.252373020022671
0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0.252373020022671
0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0.252373020022671
0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0.252373020022671
0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0.252373020022671
0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0.252373020022671
0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 0 0 0.252373020022671
0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 -0.252373020022671
0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 -0.252373020022671
0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 -0.252373020022671
0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 1 0 -0.252373020022671
0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 -0.252373020022671
0 0 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 -0.252373020022671
0 0 0 1 1 1 0 0 0 0 0 1 1 0 0 1 0 -0.252373020022671
0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 0 0 -0.252373020022671
0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 0 0.252373020022671
0 0 0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0.252373020022671
0 0 0 1 1 1 0 1 1 0 0 0 1 0 1 0 0 0.252373020022671
0 0 0 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0.252373020022671
0 0 0 1 1 1 0 1 1 0 0 1 0 0 1 0 0 0.252373020022671
0 0 0 1 1 1 0 1 1 0 0 1 0 1 0 1 0 0.252373020022671
0 0 0 1 1 1 0 1 1 0 0 1 1 0 0 1 0 0.252373020022671
0 0 0 1 1 1 0 1 1 0 0 1 1 1 1 0 0 0.252373020022671
0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 -0.252373020022671
0 0 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0 -0.252373020022671
0 0 1 0 1 1 0 0 0 0 0 0 1 0 1 0 0 -0.252373020022671
0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 -0.252373020022671
0 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 -0.252373020022671
0 0 1 0 1 1 0 0 0 0 0 1 0 1 0 1 0 -0.252373020022671
0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 1 0 -0.252373020022671
0 0 1 0 1 1 0 0 0 0 0 1 1 1 1 0 0 -0.252373020022671
0 0 1 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0.252373020022671
0 0 1 0 1 1 0 1 1 0 0 0 0 1 1 0 0 0.252373020022671
0 0 1 0 1 1 0 1 1 0 0 0 1 0 1 0 0 0.252373020022671
0 0 1 0 1 1 0 1 1 0 0 0 1 1 0 1 0 0.252373020022671
0 0 1 0 1 1 0 1 1 0 0 1 0 0 1 0 0 0.252373020022671
0 0 1 0 1 1 0 1 1 0 0 1 0 1 0 1 0 0.252373020022671
0 0 1 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0.252373020022671
0 0 1 0 1 1 0 1 1 0 0 1 1 1 1 0 0 0.252373020022671
0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 -0.252373020022671
0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 -0.252373020022671
0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 -0.252373020022671
0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 1 0 -0.252373020022671
0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 -0.252373020022671
0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 1 0 -0.252373020022671
0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 -0.252373020022671
0 0 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 -0.252373020022671
0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0.252373020022671
0 0 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0.252373020022671
0 0 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0.252373020022671
0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 1 0 0.252373020022671
0 0 1 1 0 0 0 1 1 0 0 1 0 0 1 0 0 0.252373020022671
0 0 1 1 0 0 0 1 1 0 0 1 0 1 0 1 0 0.252373020022671
0 0 1 1 0 0 0 1 1 0 0 1 1 0 0 1 0 0.252373020022671
0 0 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 0.252373020022671
0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 -0.252373020022671
0 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 -0.252373020022671
0 1 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 -0.252373020022671
0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 1 0 -0.252373020022671
0 1 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 -0.252373020022671
0 1 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 -0.252373020022671
0 1 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 -0.252373020022671
0 1 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 -0.252373020022671
0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0.252373020022671
0 1 0 0 1 1 0 1 1 0 0 0 0 1 1 0 0 0.252373020022671
0 1 0 0 1 1 0 1 1 0 0 0 1 0 1 0 0 0.252373020022671
0 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 0 0.252373020022671
0 1 0 0 1 1 0 1 1 0 0 1 0 0 1 0 0 0.252373020022671
0 1 0 0 1 1 0 1 1 0 0 1 0 1 0 1 0 0.252373020022671
0 1 0 0 1 1 0 1 1 0 0 1 1 0 0 1 0 0.252373020022671
0 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 0.252373020022671
0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 -0.252373020022671
0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 -0.252373020022671
0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 -0.252373020022671
0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 -0.252373020022671
0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 -0.252373020022671
0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 -0.252373020022671
0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 -0.252373020022671
0 1 0 1 0 0 0 0 0 0 0 1 1 1 1 0 0 -0.252373020022671
0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0.252373020022671
0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0.252373020022671
0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0.252373020022671
0 1 0 1 0 0 0 1 1 0 0 0 1 1 0 1 0 0.252373020022671
0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 0.252373020022671
0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 1 0 0.252373020022671
0 1 0 1 0 0 0 1 1 0 0 1 1 0 0 1 0 0.252373020022671
0 1 0 1 0 0 0 1 1 0 0 1 1 1 1 0 0 0.252373020022671
0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -0.252373020022671
0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 -0.252373020022671
0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 -0.252373020022671
0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 -0.252373020022671
0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 -0.252373020022671
0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 -0.252373020022671
0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 -0.252373020022671
0 1 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 -0.252373020022671
0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0.252373020022671
0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0.252373020022671
0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0.252373020022671
0 1 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0.252373020022671
0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0.252373020022671
0 1 1 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0.252373020022671
0 1 1 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0.252373020022671
0 1 1 0 0 0 0 1 1 0 0 1 1 1 1 0 0 0.252373020022671
0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 -0.252373020022671
0 1 1 1 1 1 0 0 0 0 0 0 0 1 1 0 0 -0.252373020022671
0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 0 0 -0.252373020022671
0 1 1 1 1 1 0 0 0 0 0 0 1 1 0 1 0 -0.252373020022671
0 1 1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 -0.252373020022671
0 1 1 1 1 1 0 0 0 0 0 1 0 1 0 1 0 -0.252373020022671
0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 1 0 -0.252373020022671
0 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 -0.252373020022671
0 1 1 1 1 1 0 1 1 0 0 0 0 0 0 1 0 0.252373020022671
0 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0.252373020022671
0 1 1 1 1 1 0 1 1 0 0 0 1 0 1 0 0 0.252373020022671
0 1 1 1 1 1 0 1 1 0 0 0 1 1 0 1 0 0.252373020022671
0 1 1 1 1 1 0 1 1 0 0 1 0 0 1 0 0 0.252373020022671
0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 0 0.252373020022671
0 1 1 1 1 1 0 1 1 0 0 1 1 0 0 1 0 0.252373020022671
0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 0.252373020022671
1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0.252373020022671
1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0.252373020022671
1 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0.252373020022671
1 0 0 0 1 1 0 0 0 0 0 0 1 1 0 1 0 0.252373020022671
1 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0.252373020022671
1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0.252373020022671
1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0.252373020022671
1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0.252373020022671
1 0 0 0 1 1 0 1 1 0 0 0 0 0 0 1 0 -0.252373020022671
1 0 0 0 1 1 0 1 1 0 0 0 0 1 1 0 0 -0.252373020022671
1 0 0 0 1 1 0 1 1 0 0 0 1 0 1 0 0 -0.252373020022671
1 0 0 0 1 1 0 1 1 0 0 0 1 1 0 1 0 -0.252373020022671
1 0 0 0 1 1 0 1 1 0 0 1 0 0 1 0 0 -0.252373020022671
1 0 0 0 1 1 0 1 1 0 0 1 0 1 0 1 0 -0.252373020022671
1 0 0 0 1 1 0 1 1 0 0 1 1 0 0 1 0 -0.252373020022671
1 0 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 -0.252373020022671
1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0.252373020022671
1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0.252373020022671
