192 9
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1401.8475559237797 
0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1781.7812758906375 
0.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 2204.763877381939 
0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1469.9751449875714 
0.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 603.9768019884009 
0.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 1335.5095277547637 
0.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1470.2236951118468 
1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 589.0886495443252 
1.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 1602.2783761391881 
1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1260.0000000000007 
1.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 2204.639602319801 
1.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 542.5600662800334 
0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 972.377796188898 
1.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 1324.7721623860796 
1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 2059.8591549295797 
1.0 1.0 1.0 0.0 1.0 1.0 1.0 0.0 1577.2990886495452 
0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1559.6768848384443 
0.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 2519.577464788734 
0.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1609.3869096934552 
0.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 1804.2999171499578 
1.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1933.297431648718 
1.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1144.8964374482186 
1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 3723.256006628005 
0.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 1747.1582435791217 
1.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 2786.768848384424 
0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 667.8044739022366 
0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 3251.6818558409286 
1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 755.7415078707545 
1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 2228.9975144987566 
0.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 1433.3885666942829 
1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 839.1052195526103 
0.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1976.5202982601493 
1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1973.3885666942826 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 651.226180613091 
0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 724.6478873239432 
0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 1030.9610604805298 
0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1222.8666114333048 
0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 457.23280861640364 
0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 1604.6147473073727 
0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 1272.6760563380305 
0.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 1147.033968516984 
0.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1225.5509527754764 
0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1018.90637945319 
0.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 1210.3396851698415 
0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 1271.2841756420892 
0.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 733.1731565865784 
0.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0 1434.6810273405138 
0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1295.2692626346304 
0.0 0.0 1.0 1.0 1.0 0.0 0.0 1.0 1086.3877381938707 
0.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 669.121789560895 
0.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0 1529.7017398508694 
0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 764.5650372825185 
0.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 859.411764705882 
0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1305.832642916321 
0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 802.51864125932 
0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 1503.9768019884002 
0.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 2069.204639602319 
0.0 1.0 1.0 0.0 1.0 0.0 0.0 1.0 1514.5401822700917 
0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 977.8458989229489 
0.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1433.8608119304047 
0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 877.5559237779623 
0.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 1410.845070422534 
0.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 891.4995857497927 
0.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 706.3794531897272 
0.0 1.0 0.0 1.0 1.0 0.0 0.0 1.0 1288.3347141673578 
0.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 765.310687655345 
0.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 911.7812758906377 
0.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 2585.0207125103543 
0.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1614.109362054681 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 525.06213753107 
1.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 1017.638773819387 
1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 985.9983429991711 
1.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 368.20215410107653 
1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 541.9635459817717 
1.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 789.6934548467295 
1.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 1323.4548467274233 
1.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1144.9212924606466 
1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1449.9668599834301 
0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1259.4531897265947 
1.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 973.9436619718306 
1.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 1538.649544324773 
1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 1736.4954432477227 
1.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 891.1019055509523 
1.0 1.0 0.0 1.0 1.0 0.0 0.0 1.0 1374.2336371168174 
1.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1210.389395194696 
1.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 1750.2899751449875 
1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1051.3173156586583 
1.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 916.5534382767194 
1.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 887.995028997514 
0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2354.1176470588234 
1.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 829.6354598177293 
1.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 1363.993371996685 
1.0 1.0 1.0 0.0 1.0 0.0 0.0 1.0 686.7191383595693 
1.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 744.2087821043904 
1.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1091.408450704225 
1.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 779.900579950292 
1.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0 1259.7514498757253 
1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 1447.108533554266 
1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1018.8069594034793 
1.0 0.0 1.0 1.0 1.0 0.0 0.0 1.0 1182.9246064623032 
0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1172.9080364540184 
1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1488.889809444904 
1.0 0.0 1.0 1.0 1.0 1.0 0.0 1.0 829.1880695940342 
1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 646.9511184755588 
0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2378.3015741507857 
0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 1808.003314001656 
0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1433.3388566694273 
0.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 1117.232808616403 
0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 4522.270091135047 
0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 2321.3090306545155 
0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 867.713338856669 
0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 1890.6462303231153 
0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 510.34797017398523 
0.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 2811.72328086164 
0.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 1372.966031483016 
0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1178.0033140016583 
0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 1294.9710024855005 
0.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0 1748.6246893123464 
0.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 2004.1839270919643 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1050.0994200497105 
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1240.4391052195522 
1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 764.4159072079547 
1.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1162.9908864954457 
1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 954.2833471416732 
1.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 891.2510356255173 
1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1814.1673570836804 
0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1628.077879038938 
1.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 2404.7721623860816 
1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1001.7564208782111 
1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1807.506213753107 
1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 886.155758077879 
1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 1604.2667771333884 
1.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 713.3885666942845 
1.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 381.4995857497937 
1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 2131.4167357083675 
1.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0 1689.6188898094454 
1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 508.3098591549301 
0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1146.3131731565857 
1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1861.2676056338044 
1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 986.6694283347133 
1.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 1602.9743164871595 
1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1031.3338856669411 
1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 1051.068765534382 
1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 1883.4134217067121 
1.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 1096.5037282518629 
1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 666.9594034797017 
1.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 751.9635459817721 
1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 915.782932891467 
0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 973.3222866611429 
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1222.096106048053 
1.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 534.5318972659485 
1.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 668.2270091135049 
1.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 1425.8823529411777 
1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 2099.0306545153285 
0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1495.7249378624676 
0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 2112.029826014913 
0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 409.66031483015695 
0.0 1.0 0.0 0.0 0.0 1.0 1.0 0.0 3340.6130903065423 
0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 935.368682684342 
0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1688.3512841756435 
0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 845.1449875724938 
0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 904.1010770505377 
0.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1890.9444904722434 
0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 1197.0671085335528 
0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 3561.772990886494 
0.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 1260.3231151615576 
0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 2089.834299917152 
0.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 878.3264291632142 
0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 1043.3388566694287 
0.0 1.0 0.0 1.0 0.0 1.0 1.0 0.0 2061.2758906379436 
0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1602.9991714995842 
